file,type_Bug,type_Dark,type_Dragon,type_Electric,type_Fairy,type_Fighting,type_Fire,type_Flying,type_Ghost,type_Grass,type_Ground,type_Ice,type_Normal,type_Poison,type_Psychic,type_Rock,type_Steel,type_Water
Jigglypuff_4.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_40.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_41.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_42.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_43.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_44.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_45.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_5.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_6.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_7.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_8.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jigglypuff_9.jpg,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Jolteon_0.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_10.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_11.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_12.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_13.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_14.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_15.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_16.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_17.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_18.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_19.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_20.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_21.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_22.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_23.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_24.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_25.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_26.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_27.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_28.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_29.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_3.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_30.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_31.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_32.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_33.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_34.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_35.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_36.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_37.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_38.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_39.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_4.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_40.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_41.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_42.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_43.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_44.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_45.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_46.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_47.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_48.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_49.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_5.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_50.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_6.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_7.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_8.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jolteon_9.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jynx_0.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_10.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_11.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_12.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_13.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_14.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_15.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_16.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_17.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_18.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_19.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_20.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_21.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_22.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_23.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_24.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_25.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_26.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_27.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_28.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_29.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_3.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_30.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_31.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_32.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_33.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_34.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_35.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_36.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_37.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_38.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_39.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_4.jpeg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_40.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_41.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_42.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_43.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_44.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_45.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_46.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_47.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_48.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_5.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_6.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_7.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_8.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jynx_9.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Kabuto_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_43.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_46.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_47.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_48.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabuto_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_19.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kabutops_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Kadabra_0.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_10.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_11.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_12.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_13.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_14.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_15.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_16.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_17.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_18.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_19.jpeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_20.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_21.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_22.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_23.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_24.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_25.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_26.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_27.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_28.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_29.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_3.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_30.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_31.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_32.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_33.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_34.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_35.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_36.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_37.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_38.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_39.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_4.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_40.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_41.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_42.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_43.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_44.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_45.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_46.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_47.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_48.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_5.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_6.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_7.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_8.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kadabra_9.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kakuna_0.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_1.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_10.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_11.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_12.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_13.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_14.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_15.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_16.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_17.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_18.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_19.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_2.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_20.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_21.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_22.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_23.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_24.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_25.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_26.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_27.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_28.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_29.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_3.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_30.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_31.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_32.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_33.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_34.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_35.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_36.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_37.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_38.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_39.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_4.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_40.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kakuna_41.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
